Data_center,Data_center_address,Longitude_of_data_center,Latitude_of_data_center,Is_it_accurate,power_usage_2023_kwh,power_usage_per_hour_2023_kwh
Neutral Tandem,717 S Wells St,-87.63327,41.872911,ROOFTOP,49338.91391,5.632296108
360 East 22nd Street,360 East 22nd Street,-73.9794256,40.7361994,RANGE_INTERPOLATED,49338.91391,5.632296108
427 LaSalle,427 South LaSalle Street,-87.63163947,41.87612918,GoogleMap,49338.91391,5.632296108
216 West Jackson Boulevard,216 West Jackson Boulevard,-87.6345247,41.8784646,ROOFTOP,49338.91391,5.632296108
Navisite Chicago,725 S Wells,-87.6332523,41.87259765,GoogleMap,49338.91391,5.632296108
DLS Internet 216 Jackson,216 West Jackson Boulevard,-87.6345247,41.8784646,ROOFTOP,49338.91391,5.632296108
Hostway Boeing Data Center,100 North Riverside Plaza,-87.6388427,41.8841353,ROOFTOP,49338.91391,5.632296108
STL Data Center,501 S. Towanda Barnes Rd.,-88.903297,40.4689665,ROOFTOP,49338.91391,5.632296108
Pearl Technology Bloomington Data Center,303 E Washington Street,-88.99035196,40.4793804,GoogleMap,49338.91391,5.632296108
Consolidated Mattoon,1501 Charleston Ave,-82.4300094,38.4122365,RANGE_INTERPOLATED,49338.91391,5.632296108
ColocationPLUS Champaign,401 S Chestnut,-88.24235785,40.11243453,GoogleMap,49338.91391,5.632296108
Aurora/Chicago,4267 Meridian Parkway,-88.2170549,41.7722028,ROOFTOP,49338.91391,5.632296108
CyrusOne Yorkville Campus,60545,-88.5371958,41.6916264,APPROXIMATE,49338.91391,5.632296108
CyrusOne Yorkville - Building 3,60545,-88.5371958,41.6916264,APPROXIMATE,49338.91391,5.632296108
CyrusOne Yorkville - Building 7,60545,-88.5371958,41.6916264,APPROXIMATE,49338.91391,5.632296108
CyrusOne Yorkville - Building 5,60545,-88.5371958,41.6916264,APPROXIMATE,49338.91391,5.632296108
CyrusOne Yorkville - Building 6,60545,-88.5371958,41.6916264,APPROXIMATE,49338.91391,5.632296108
CyrusOne Yorkville - Building 2,60545,-88.5371958,41.6916264,APPROXIMATE,49338.91391,5.632296108
CyrusOne Yorkville - Building 4,60545,-88.5371958,41.6916264,APPROXIMATE,49338.91391,5.632296108
CyrusOne Yorkville - Building 9,60545,-88.5371958,41.6916264,APPROXIMATE,49338.91391,5.632296108
CyrusOne Yorkville - Building 8,60545,-88.5371958,41.6916264,APPROXIMATE,49338.91391,5.632296108
CyrusOne Yorkville - Building 1,60545,-88.5371958,41.6916264,APPROXIMATE,49338.91391,5.632296108
DataPoint,4901 Colt Road,-89.0209732,42.2255014,ROOFTOP,49338.91391,5.632296108
ColocationPLUS Rantoul,101 W International Ave,-88.159441,40.301827,ROOFTOP,49338.91391,5.632296108
Cologix LAK1,2850 Interstate Drive,-84.4675733,39.3087436,GEOMETRIC_CENTER,11252.68293,1.284552846
OneColo,610 N Morgan St,-87.6528624,41.8935233,RANGE_INTERPOLATED,11252.68293,1.284552846
655 North Franklin,655 North Franklin Street,-87.6356363,41.8939802,RANGE_INTERPOLATED,11252.68293,1.284552846
QTS Miami,11234 NW 20th St.,-77.0449008,38.9072437,GEOMETRIC_CENTER,11252.68293,1.284552846
Volico Deerfield,500 NW 48 Street,-77.0943502,38.938089,GEOMETRIC_CENTER,11252.68293,1.284552846
Lumen Jacksonville,608 W. Adams Street,-87.6984339,41.8783159,GEOMETRIC_CENTER,11252.68293,1.284552846
Lumen Jacksonville 2,608 W. Adams Street,-87.6984339,41.8783159,GEOMETRIC_CENTER,11252.68293,1.284552846
43830 Devin Shafron Drive (IAD24),43830 Devin Shafron Drive,-77.4843436,39.0042983,ROOFTOP,71566.85412,8.169732206
Centersquare Ashburn Campus,21561-21571 Beaumeade Circle,-77.4527198,39.0217301,ROOFTOP,71566.85412,8.169732206
44100 Digital Loudoun Plaza (IAD38),44100 Digital Loudoun Plaza ,-77.4774096,39.0011412,ROOFTOP,71566.85412,8.169732206
"44274 Round Table Plaza, Bldg L (IAD39)",44274 Round Table Plaza,-77.4675762,39.0084547,ROOFTOP,71566.85412,8.169732206
44461 Chilum Place (ACC6),44461 Chilum Place,-77.4636185,39.0210668,ROOFTOP,71566.85412,8.169732206
44060 Digital Loudoun Plaza (IAD37),44060 Digital Loudoun Plaza,-77.4780165,39.0000327,ROOFTOP,71566.85412,8.169732206
"44372 Round Table Plaza, Bldg M (IAD40)",44372 Round Table Plaza,-77.4676701,39.0079337,ROOFTOP,71566.85412,8.169732206
43780 Digital Loudoun Plaza (IAD36),43780 Digital Loudoun Plaza,-77.4793105,39.0015105,ROOFTOP,71566.85412,8.169732206
44490 Chillum (ACC2),44490 Chillum Place,-77.45983291,39.02090429,GoogleMap,71566.85412,8.169732206
43940 Digital Loudoun Plaza (IAD35),43940 Digital Loudoun Plaza,-77.4784317,39.0020034,ROOFTOP,71566.85412,8.169732206
44540 Round Table Plaza (IAD73),44540 Round Table Plz,-77.4655789,39.0067049,ROOFTOP,71566.85412,8.169732206
21745 Sir Timothy (ACC9),21745 Sir Timothy Dr,-77.4669704,39.0152471,ROOFTOP,71566.85412,8.169732206
44520 Hastings (ACC3),44520 Hastings Dr,-77.45984588,39.01994209,GoogleMap,71566.85412,8.169732206
21744 Sir Timothy (ACC10),21744 Sir Timothy Dr,-77.4653234,39.0128314,ROOFTOP,71566.85412,8.169732206
43881 Devin Shafron Drive (IAD12),43881 Devin Shafron Drive,-77.4834425,39.0020522,ROOFTOP,71566.85412,8.169732206
43791 Devin Shafron Drive (IAD14),43791 Devin Shafron Drive ,-77.4870142,39.0033112,ROOFTOP,71566.85412,8.169732206
43831 Devin Shafron (IAD13),43831 Devin Shafron Dr,-77.4853845,39.0027376,ROOFTOP,71566.85412,8.169732206
"22124 Broderick Drive, Bldg R (IAD42)",22124 Broderick Drive (Bldg R),-77.4501525,39.0050078,ROOFTOP,71566.85412,8.169732206
21362 Smith Switch (ACC8),21362 Smith Switch Rd,-77.462054,39.024031,ROOFTOP,71566.85412,8.169732206
43915 Devin Shafron (IAD15),43915 Devin Shafron Drive,-77.4819691,39.0027626,ROOFTOP,71566.85412,8.169732206
"44751 Round Table Plaza, Bldg P (IAD41)",44751 Round Table Plaza (Bldg P),-77.4572227,39.0092646,ROOFTOP,71566.85412,8.169732206
NTT Ashburn VA1,44664 Guilford Drive,-77.4548779,39.0227694,ROOFTOP,71566.85412,8.169732206
NTT Ashburn VA3,21583 Megawatt Drive,-77.4708879,39.0192467,ROOFTOP,71566.85412,8.169732206
NTT Ashburn VA2,44610 Guilford Drive,-77.4576057,39.0249556,ROOFTOP,71566.85412,8.169732206
NTT Ashburn VA4,21583 Megawatt Drive,-77.4708879,39.0192467,ROOFTOP,71566.85412,8.169732206
NTT Ashburn VA5,21583 Megawatt Drive,-77.4708879,39.0192467,ROOFTOP,71566.85412,8.169732206
Element Critical Northern Virginia,7990 Quantum Dr,-77.2204437,38.9093627,ROOFTOP,71566.85412,8.169732206
H5 Data Centers Ashburn,21800 Beaumeade Cir,-77.4515907,39.0138341,ROOFTOP,71566.85412,8.169732206
Aligned IAD-02,21821 Uunet Drive,-77.4749719,39.010247,ROOFTOP,71566.85412,8.169732206
DataBank IAD1 - Ashburn ,21635 Red Rum Drive,-77.4817204,39.0154783,ROOFTOP,71566.85412,8.169732206
SDC Ashburn A,21741 Red Rum Dr,-77.4782831,39.0154261,ROOFTOP,71566.85412,8.169732206
Cologix ASH1-S,21745 Beaumeade Circle,-77.4593174,39.0180041,ROOFTOP,71566.85412,8.169732206
Aligned IAD-01,21890 Uunet Drive,-77.4711367,39.013487,ROOFTOP,71566.85412,8.169732206
Deft Ashburn,43830 Devin Shafron Dr,-77.4843436,39.0042983,ROOFTOP,71566.85412,8.169732206
Equinix DC11,21721 Filigree Court,-77.4594652,39.0152031,ROOFTOP,71566.85412,8.169732206
DataBank IAD3 - Ashburn Campus,21630 Red Rum Drive,-77.4817777,39.0180117,ROOFTOP,71566.85412,8.169732206
Equinix DC2,21715 Filigree Court,-77.459028,39.0164235,ROOFTOP,71566.85412,8.169732206
Equinix DC21,22175 Beaumeade Circle,-77.454141,39.0119765,ROOFTOP,71566.85412,8.169732206
Equinix DC12,44790 Performance Circle,-77.4505814,39.0221838,ROOFTOP,71566.85412,8.169732206
EdgeCore Ashburn AS01,45865 Maries Road,-77.4141444,39.0217175,ROOFTOP,71566.85412,8.169732206
Rackspace Ashburn,44461 Chilum Place,-77.4636185,39.0210668,ROOFTOP,71566.85412,8.169732206
Equinix DC3,44470 Chilum Place,-77.4602143,39.0219138,ROOFTOP,71566.85412,8.169732206
Equinix DC1,21711 Filigree Court,-77.4603448,39.0155544,ROOFTOP,71566.85412,8.169732206
Equinix DC4,21691 Filigree Court,-77.4619615,39.0164848,ROOFTOP,71566.85412,8.169732206
Microsoft Compass Creek Campus,19515-19540 Compass Creek Pkwy,-77.5641169,39.0747746,ROOFTOP,71566.85412,8.169732206
Centersquare Ashburn A,21571 Beaumeade Circle,-77.453287,39.021934,ROOFTOP,71566.85412,8.169732206
PowerHouse ABX-1,21529 Beaumeade Circle,-77.4503973,39.019629,ROOFTOP,71566.85412,8.169732206
Vantage VA3 - Ashburn III Campus,19509 Belmont Ridge Road,-77.506546,39.079757,ROOFTOP,71566.85412,8.169732206
Equinix DC6,21721 Filigree Court,-77.4594652,39.0152031,ROOFTOP,71566.85412,8.169732206
Equinix DC10,21551 Beaumeade Circle,-77.4513023,39.020867,ROOFTOP,71566.85412,8.169732206
Equinix DC5,21701 Filigree Court,-77.457658,39.015216,ROOFTOP,71566.85412,8.169732206
Centersquare Ashburn B,21561 Beaumeade Circle,-77.4527198,39.0217301,ROOFTOP,71566.85412,8.169732206
Equinix DC16,44740 Performance Circle,-77.4522841,39.0242018,ROOFTOP,71566.85412,8.169732206
Microsoft - 41720 Inclusion Ln,41720 Inclusion Ln,-77.5594372,39.069618,ROOFTOP,71566.85412,8.169732206
Compass Loudoun County I - Campus,Thunderball Dr,-77.53866225,39.04377458,GoogleMap,71566.85412,8.169732206
Amazon AWS IAD - Import Campus,44351-44254 Import Plaza,-77.4709212,38.99513,ROOFTOP,71566.85412,8.169732206
NTT Ashburn Campus,Megawatt Dr / Gigabit Plz,-77.4712813,39.0187042,GEOMETRIC_CENTER,71566.85412,8.169732206
CloudHQ LC Campus,21955 Loudoun County Pkwy,-77.4636213,39.0103721,ROOFTOP,71566.85412,8.169732206
QTS Ashburn-Shellhorn Campus,Shellhorn Road,-77.4855055,39.0073208,GEOMETRIC_CENTER,71566.85412,8.169732206
Amazon AWS IAD - Interconnection Campus,44854-44862 Interconnection Plz,-77.4528635,39.0271064,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - Loudoun County Campus,20935-20934 Lodoun County Pkwy,-77.4501226,39.0367692,ROOFTOP,71566.85412,8.169732206
STACK Infrastructure NVA06,19275 Compass Creek Pkwy,-77.5636784,39.0834786,RANGE_INTERPOLATED,71566.85412,8.169732206
CloudHQ LC4,22210 Loudoun County Parkway,-77.4741962,39.0032654,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - Smith Campus,21263-21271 Smith Switch Rd,-77.4574948,39.0279099,ROOFTOP,71566.85412,8.169732206
Microsoft - 41730 Inclusion Ln,41730 Inclusion Ln,-77.5607682,39.0696069,ROOFTOP,71566.85412,8.169732206
Google Loudoun County Data Center 1,Goose Landing Ln,-77.5387526,39.049416,GEOMETRIC_CENTER,71566.85412,8.169732206
SDC Ashburn C,21735 Red Rum Drive,-77.478277,39.014553,ROOFTOP,71566.85412,8.169732206
43790 Devin Shafron Dr,43790 Devin Shafron Dr,-77.4856124,39.0050545,ROOFTOP,71566.85412,8.169732206
STACK Infrastructure NVA01A,22080 Pacific Blvd.,-77.4417806,39.0046301,ROOFTOP,71566.85412,8.169732206
CloudHQ LC3,20147,-77.4744421,39.0418129,APPROXIMATE,71566.85412,8.169732206
Amazon AWS IAD - 21271 Smith ,21271 Smith Switch Rd,-77.4596626,39.0295691,ROOFTOP,71566.85412,8.169732206
Amazon IAD - 44351 Import,44351 Import Plaza,-77.4709212,38.99513,ROOFTOP,71566.85412,8.169732206
Equinix DC22,22165 Beaumeade Circle,-77.453943,39.013868,ROOFTOP,71566.85412,8.169732206
Microsoft - 19525 Compass Creek,19525 Compass Creek Pkwy,-77.5629972,39.075422,ROOFTOP,71566.85412,8.169732206
Microsoft - 41700 Inclusion Ln (IAD4),41700 Inclusion Ln,-77.5585543,39.0669155,RANGE_INTERPOLATED,71566.85412,8.169732206
CloudHQ LC1,21955 Loudoun County Pkwy,-77.4636213,39.0103721,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 20935 Loudoun,20935 Loudoun County Pkwy,-77.4501226,39.0367692,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 44854 Interconnection,44854 Interconnection Plz,-77.4528635,39.0271064,ROOFTOP,71566.85412,8.169732206
NTT Ashburn VA7,44371 Gigabit Plaza,-77.4718092,39.0158154,ROOFTOP,71566.85412,8.169732206
Amazon IAD - 44305 Import,44305 Import Plaza,-77.4712764,38.9958522,ROOFTOP,71566.85412,8.169732206
QTS ASH 3 Data center 1,22291 Shellhorn Road,-77.4759471,38.9988653,ROOFTOP,71566.85412,8.169732206
Compass Loudoun County I - C,42251 Thunderball Dr,-77.5393163,39.0417052,ROOFTOP,71566.85412,8.169732206
CloudHQ LC8,22210 Loudoun County Parkway,-77.4741962,39.0032654,ROOFTOP,71566.85412,8.169732206
QTS ASH 3 Data Center 2,22271 Shellhorn Road,-77.4749368,38.9996608,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 44858 Interconnection,44858 Interconnection Plz,-77.450866,39.0263552,ROOFTOP,71566.85412,8.169732206
Compass Loudoun County I - D,42311 Thunderball Dr,-77.5381069,39.0423482,ROOFTOP,71566.85412,8.169732206
SDC Ashburn B,21745 Red Rum,-77.47997741,39.01448521,GoogleMap,71566.85412,8.169732206
Microsoft - 41700 Inclusion Ln (IAD6),41700 Inclusion Ln,-77.5585543,39.0669155,RANGE_INTERPOLATED,71566.85412,8.169732206
Tech Park at Brambleton,23896 Belmont Ridge Road,-77.5377942,38.9562723,ROOFTOP,71566.85412,8.169732206
NTT Ashburn VA8,44725 Gigabit Plaza,-77.475873,39.0188649,ROOFTOP,71566.85412,8.169732206
Lumen Ashburn,44633 Guilford Drive,-77.4576044,39.0221759,ROOFTOP,71566.85412,8.169732206
Compass Loudoun County I - A,42310 Thunderball Dr,-77.5393523,39.0437682,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 21263 Smith,21263 Smith Switch Rd,-77.4574948,39.0279099,ROOFTOP,71566.85412,8.169732206
Amazon IAD - 44254 Import,44254 Import Plaza,-77.4740854,38.9961838,ROOFTOP,71566.85412,8.169732206
CloudHQ MCC,10880 Airman Ave,-77.4995073,38.7169478,ROOFTOP,71566.85412,8.169732206
Microsoft - 19515 Compass Creek,19515 Compass Creek Pkwy,-77.5641169,39.0747746,ROOFTOP,71566.85412,8.169732206
Google Loudoun County Data Center 2,Goose Landing Ln,-77.5387526,39.049416,GEOMETRIC_CENTER,71566.85412,8.169732206
CloudHQ LC2,44621 Waxpool Rd,-77.4621967,39.0122056,ROOFTOP,71566.85412,8.169732206
Compass Loudoun County I - B,42250 Thunderball Dr,-77.54058,39.0431111,ROOFTOP,71566.85412,8.169732206
Compass Loudoun County I - E,42590 Thunderball Dr,-77.538285,39.044071,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 44862 Interconnection,44862 Interconnection Plz,-77.4495321,39.0263629,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 21267 Smith,21267 Smith Switch Rd,-77.4582493,39.0287769,ROOFTOP,71566.85412,8.169732206
NTT Ashburn VA9,44720 Gigabit Plaza,-77.4754438,39.0202694,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 20945 Loudoun,20945 Loudoun County Pkwy,-77.4507123,39.0355368,ROOFTOP,71566.85412,8.169732206
NTT Ashburn VA6,44495 Gigabit Plaza,-77.4734619,39.0169622,ROOFTOP,71566.85412,8.169732206
Equinix DC15,44780 Performance Circle,-77.4502281,39.0225032,ROOFTOP,71566.85412,8.169732206
Windstream Ashburn,44200 Waxpool Rd,-77.4737427,39.0151443,ROOFTOP,71566.85412,8.169732206
Equinix DC13,21830 Uunet Way,-77.47525865,39.01256412,GoogleMap,71566.85412,8.169732206
CloudHQ LC9,20147,-77.4744421,39.0418129,APPROXIMATE,71566.85412,8.169732206
CloudHQ LC13,20147,-77.4744421,39.0418129,APPROXIMATE,71566.85412,8.169732206
CloudHQ LC11,20147,-77.4744421,39.0418129,APPROXIMATE,71566.85412,8.169732206
CloudHQ LC12,20147,-77.4744421,39.0418129,APPROXIMATE,71566.85412,8.169732206
CloudHQ LC5,20147,-77.4744421,39.0418129,APPROXIMATE,71566.85412,8.169732206
CloudHQ LC14,20147,-77.4744421,39.0418129,APPROXIMATE,71566.85412,8.169732206
CloudHQ LC10,20147,-77.4744421,39.0418129,APPROXIMATE,71566.85412,8.169732206
CyrusOne Broadlands - Building 3,Education Ct / Broadlands Blvd,-77.5203842,39.0313911,GEOMETRIC_CENTER,71566.85412,8.169732206
CyrusOne Broadlands - Building 2,Education Ct / Broadlands Blvd,-77.5203842,39.0313911,GEOMETRIC_CENTER,71566.85412,8.169732206
CyrusOne Broadlands Campus,Education Ct / Broadlands Blvd,-77.5203842,39.0313911,GEOMETRIC_CENTER,71566.85412,8.169732206
CyrusOne Broadlands - Building 1,Education Ct / Broadlands Blvd,-77.5203842,39.0313911,GEOMETRIC_CENTER,71566.85412,8.169732206
Tuscarora Crossing Bldg 2,Crosstrail Blvd,-77.5360391,39.077989,GEOMETRIC_CENTER,71566.85412,8.169732206
CyrusOne Broadlands - Building 4,Education Ct / Broadlands Blvd,-77.5203842,39.0313911,GEOMETRIC_CENTER,71566.85412,8.169732206
Tuscarora Crossing Campus,Crosstrail Blvd,-77.5360391,39.077989,GEOMETRIC_CENTER,71566.85412,8.169732206
Tuscarora Crossing Bldg 1,Crosstrail Blvd,-77.5360391,39.077989,GEOMETRIC_CENTER,71566.85412,8.169732206
Tuscarora Crossing Bldg 3,Crosstrail Blvd,-77.5360391,39.077989,GEOMETRIC_CENTER,71566.85412,8.169732206
CoreSite Reston (VA3),12369 Sunrise Valley Dr,-77.3714951,38.9489409,ROOFTOP,71566.85412,8.169732206
CoreSite Reston (VA1),12100 Sunrise Valley Drive,-77.364564,38.9506292,ROOFTOP,71566.85412,8.169732206
CoreSite Reston (VA2),12100 Sunrise Valley Drive,-77.364564,38.9506292,ROOFTOP,71566.85412,8.169732206
Evocative IAD1,1807 Michael Faraday Court,-77.3293185,38.948771,ROOFTOP,71566.85412,8.169732206
Flex Data Center Reston,11513 Sunset Hills Rd.,-77.3465579,38.9518941,ROOFTOP,71566.85412,8.169732206
Iron Mountain Data Centers VA-1,11680 Hayden Road,-77.5452615,38.7739807,ROOFTOP,71566.85412,8.169732206
Iron Mountain Data Centers VA-2,11660 Hayden Road,-77.546261,38.7769866,ROOFTOP,71566.85412,8.169732206
Iron Mountain Data Centers VA-6,11891 Sudley Manor Road,-77.5392031,38.7676615,ROOFTOP,71566.85412,8.169732206
9905 Godwin Drive (IAD53),9905 Godwin Dr,-77.4995621,38.7581517,ROOFTOP,71566.85412,8.169732206
10051 Brickyard Wy,10051 Brickyard Wy,-77.5078273,38.7369178,ROOFTOP,71566.85412,8.169732206
Iron Mountain Data Centers VA-3,20109,-77.5275463,38.7855623,APPROXIMATE,71566.85412,8.169732206
Iron Mountain Data Centers VA-5,11580 Hayden Road,-77.5429682,38.7727076,GEOMETRIC_CENTER,71566.85412,8.169732206
Iron Mountain Data Centers VA-4,11600 Hayden Road,-77.5433777,38.7747607,ROOFTOP,71566.85412,8.169732206
STACK Infrastructure NVA05A,9101 Freedom Center Blvd,-77.5160896,38.75871,ROOFTOP,71566.85412,8.169732206
Cloud Capital - 9651 Hornbaker,9651 Hornbaker Road,-77.5316672,38.7471921,ROOFTOP,71566.85412,8.169732206
EvoSwitch WDC1,9651 Hornbaker Road,-77.5316672,38.7471921,ROOFTOP,71566.85412,8.169732206
QTS Manassas DC5,9301 Freedom Center Boulevard,-77.5198552,38.7550781,ROOFTOP,71566.85412,8.169732206
QTS Manassas Campus,9400 Godwin Drive,-77.5083751,38.752881,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - Doane Campus,Doane Dr / Brewers Spring Rd,-77.5467804,38.790493,GEOMETRIC_CENTER,71566.85412,8.169732206
Amazon AWS IAD - Innovation Campus,9680-9740 Innovation Dr,-77.5223263,38.74865926,GoogleMap,71566.85412,8.169732206
Amazon AWS IAD - Thomasson Campus,11150-11200 Thomasson Barn Rd,-77.5290945,38.744053,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - Freedom Campus,9020-9040 Freedom Center Blvd,-77.5175087,38.759595,ROOFTOP,71566.85412,8.169732206
QTS Manassas DC2,9420 Godwin Drive,-77.5124662,38.7534674,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - Mason Campus,7505-7610 Mason King Ct,-77.53825,38.7912073,ROOFTOP,71566.85412,8.169732206
CloudHQ MDC Campus,10100 Harry J Parrish Boulevard,-77.499231,38.72298,ROOFTOP,71566.85412,8.169732206
Microsoft Jacksonville Road Campus,11314 Balls Ford Rd,-77.5346345,38.7955148,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - Tanner Campus,10301-1321 Tanner Way,-77.50537471,38.73525284,GoogleMap,71566.85412,8.169732206
Amazon AWS IAD - Bethlehem Campus,8148-8210 Bethlehem Rd,-77.5178289,37.614297,RANGE_INTERPOLATED,71566.85412,8.169732206
STACK Infrastructure NVA05B,Freedom Center Blvd,-77.5177468,38.7589022,GEOMETRIC_CENTER,71566.85412,8.169732206
CloudHQ MCC Campus,Airman Ave & Harry J Parish Boulevard,-77.4971392,38.7197496,GEOMETRIC_CENTER,71566.85412,8.169732206
QTS Manassas DC1,9400 Godwin Drive,-77.5083751,38.752881,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 9680 Innovation,9680 Innovation Dr,-77.5223263,38.74865926,GoogleMap,71566.85412,8.169732206
Amazon AWS IAD - 7505 Mason,7505 Mason King Ct,-77.53825,38.7912073,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 11200 Thomasson,11200 Thomasson Barn Rd,-77.5304167,38.743845,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 9040 Freedom,9040 Freedom Center Blvd,-77.519264,38.7603063,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 9700 Innovation,9700 Innovation Dr,-77.5223263,38.74865926,GoogleMap,71566.85412,8.169732206
Amazon AWS IAD - 7610 Mason,7610 Mason King Ct,-77.5400081,38.7903496,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 9740 Innovation,9740 Innovation Dr,-77.5223263,38.74865926,GoogleMap,71566.85412,8.169732206
CloudHQ MCC3,10740 Airman Avenue,-77.492206,38.719455,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 8200 Bethlehem,8200 Bethlehem Rd,-77.5178289,37.614297,RANGE_INTERPOLATED,71566.85412,8.169732206
Amazon AWS IAD - 9020 Freedom,9020 Freedom Center Blvd,-77.5175087,38.759595,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 11801 Brewers,11801 Brewers Spring Rd,-77.5482153,38.7899342,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 7600 Doane,7600 Doane Dr,-77.5484946,38.7922435,ROOFTOP,71566.85412,8.169732206
STACK Infrastructure NVA02G,Hornbaker Rd,-77.5343889,38.7525073,GEOMETRIC_CENTER,71566.85412,8.169732206
Amazon AWS IAD - 7070 Wellington,7070 Wellington Rd,-81.2097454,42.847064,GEOMETRIC_CENTER,71566.85412,8.169732206
Amazon AWS IAD - 8158 Sudley,8158 Sudley Rd,-77.5083258,38.7764367,ROOFTOP,71566.85412,8.169732206
STACK Infrastructure NVA02F,Hornbaker Rd,-77.5343889,38.7525073,GEOMETRIC_CENTER,71566.85412,8.169732206
Amazon AWS IAD - 7510 Mason,7510 Mason King Ct,-77.5410997,38.7904965,ROOFTOP,71566.85412,8.169732206
Equinix DC14,7400 Infantry Ridge Road,-77.5106963,38.8034062,ROOFTOP,71566.85412,8.169732206
CloudHQ MCC4,10849 Airman Avenue,-77.496318,38.7186499,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 11150 Thomasson,11150 Thomasson Barn Rd,-77.5290945,38.744053,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 11800 Brewers,11800 Brewers Spring Rd,-77.5483368,38.7910785,ROOFTOP,71566.85412,8.169732206
CloudHQ MCC6,10900 Airman Avenue,-77.495075,38.7150644,ROOFTOP,71566.85412,8.169732206
Verizon Manassas,7777 Infantry Ridge,-77.5123265,38.8049689,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 10301 Tanner,10301 Tanner Way,-77.50538304,38.73526024,GoogleMap,71566.85412,8.169732206
Amazon AWS IAD - 8210 Bethlehem,8210 Bethlehem Rd,-77.5178289,37.614297,RANGE_INTERPOLATED,71566.85412,8.169732206
Amazon AWS IAD - 9720 Innovation,9720 Innovation Dr,-77.5223263,38.74865926,GoogleMap,71566.85412,8.169732206
Amazon AWS IAD - 14209 Dumfries,14209 Dumfries Rd,-77.4436258,38.6464076,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 8180 Bethlehem,8180 Bethlehem Rd,-77.5178289,37.614297,RANGE_INTERPOLATED,71566.85412,8.169732206
OVHcloud VIN1,6872 Watson Ct,-77.6744551,38.74745445,GoogleMap,71566.85412,8.169732206
Amazon AWS IAD - 10321 Tanner,10321 Tanner Way,-77.5064855,38.7345395,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 7060 Wellington,7060 Wellington Rd,-81.2097454,42.847064,GEOMETRIC_CENTER,71566.85412,8.169732206
Amazon AWS IAD - 14237 Dumfries,14237 Dumfries Rd,-77.4421533,38.6454885,ROOFTOP,71566.85412,8.169732206
CloudHQ MCC5,10951 Airman Avenue,-77.4984667,38.7142051,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 7080 Wellington,7080 Wellington Rd,-81.2097454,42.847064,GEOMETRIC_CENTER,71566.85412,8.169732206
Microsoft - MNZ01,11314 Balls Ford Rd,-77.5346345,38.7955148,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 7500 Bethlehem,7500 Bethlehem Rd,-77.5178289,37.614297,RANGE_INTERPOLATED,71566.85412,8.169732206
Microsoft - MNZ02,11314 Balls Ford Rd,-77.5346345,38.7955148,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 8190 Bethlehem,8190 Bethlehem Rd,-77.54046821,38.78033786,GoogleMap,71566.85412,8.169732206
CloudHQ MCC2,10100 Harry J Parish Boulevard,-77.49924676,38.72298048,GoogleMap,71566.85412,8.169732206
PRP - 7816 Bethlehem,7816 Bethlehem Rd,-77.5178289,37.614297,RANGE_INTERPOLATED,71566.85412,8.169732206
Amazon AWS IAD - Wellington Campus (Manassas),7060-7080 Wellington Rd,-81.2097454,42.847064,GEOMETRIC_CENTER,71566.85412,8.169732206
CloudHQ MDC1,10100 Harry J Parrish Boulevard,-77.499231,38.72298,ROOFTOP,71566.85412,8.169732206
CloudHQ MDC3,10100 Harry J Parrish Boulevard,-77.499231,38.72298,ROOFTOP,71566.85412,8.169732206
CloudHQ MDC2,10100 Harry J Parrish Boulevard,-77.499231,38.72298,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 10261 Tanner,10261 Tanner Way,-77.5029545,38.7384746,ROOFTOP,71566.85412,8.169732206
